quantity,unit,ingredient,ingredient_step,recipe_id
2.0,drop,absinth,2,522
2.0,drop,grenadine,3,522
45.0,ml,gin,0,523
30.0,ml,orange juice,1,523
1.0,tsp,bénédictine,2,523
4.0,dash,grenadine,3,523
57.0,ml,rye whiskey,0,524
12.5,ml,bndictine,1,524
3.0,dash,angostura bitters,2,524
60.0,ml,cognac,0,526
15.0,ml,bndictine,1,526
7.5,ml,fernet branca,2,526
45.0,ml,gin,0,527
90.0,ml,clam juice,1,527
,dash,red pepper sauce,2,527
45.0,ml,vodka,0,528
120.0,ml,ginger beer,1,528
5.0,ml,"lime juice, fresh",2,528
1.0,None,slice lime in a highball glass,3,528
45.0,ml,sloe gin,0,529
22.5,ml,sweet vermouth,1,529
2.0,dash,angostura bitters,2,529
14.0,None,mint leaves,0,530
1.0,tsp,simple syrup,1,530
120.0,ml,kentucky bourbon,2,530
3.0,None,mint sprigs,3,530
1.0,None,strawberry,0,531
,ml,anchor junipero gin,1,531
,ml,st. germain,2,531
22.5,ml,lemon juice,3,531
,ml,yellow chartreuse,4,531
30.0,ml,vodka,0,532
30.0,ml,kahlúa,1,532
30.0,ml,baileys irish cream,2,532
30.0,ml,heavy cream,3,532
,None,unsweetened cocoa powder,4,532
15.0,ml,amaretto,0,533
15.0,ml,kahlúa,1,533
15.0,ml,irish cream liqueur,2,533
30.0,ml,heavy cream,3,533
30.0,ml,gold tequila,4,533
60.0,ml,silver rum,0,534
30.0,ml,mandarine napoléon liqueur,1,534
30.0,ml,mandarin  juice,2,534
15.0,ml,lime juice,3,534
1.0,tsp,sugar,4,534
1.0,None,thinly sliced lime wheel,5,534
45.0,ml,gold rum,0,535
22.5,ml,apricot brandy,1,535
22.5,ml,pineapple juice,2,535
7.5,ml,lime juice,3,535
30.0,ml,light puerto rican rum,0,536
30.0,ml,gold jamaican rum,1,536
30.0,ml,demerara rum,2,536
22.5,ml,pimento dram,3,536
22.5,ml,lime juice,4,536
15.0,ml,grapefruit juice,5,536
15.0,ml,rock candy syrup,6,536
30.0,ml,goslings black seal rum,0,537
30.0,ml,appleton reserve rum,1,537
30.0,ml,el dorado 15-year-old rum,2,537
22.5,ml,lime juice,3,537
22.5,ml,grapefruit juice,4,537
15.0,ml,honey,5,537
30.0,ml,light puerto rican rum,0,538
30.0,ml,dark jamaican rum,1,538
30.0,ml,demerara rum,2,538
30.0,ml,honey,3,538
22.5,ml,lime juice,4,538
22.5,ml,white grapefruit juice,5,538
22.5,ml,soda water,6,538
45.0,ml,dussers  navy rum,0,539
30.0,ml,orange curaao,1,539
22.5,ml,lime juice,2,539
60.0,ml,water,3,539
60.0,ml,orange juice,4,539
1.0,dash,angostura bitters,5,539
30.0,ml,dark demerara rum,0,540
30.0,ml,gold or jamaican rum,1,540
30.0,ml,light rum,2,540
15.0,ml,lime juice,3,540
15.0,ml,orange juice,4,540
15.0,ml,passion fruit juice,5,540
15.0,ml,pineapple juice,6,540
15.0,ml,almond or orgeat syrup,7,540
,None,mint sprig,8,540
,None,lime slice,9,540
60.0,ml,reposado tequila,0,541
30.0,ml,mandarine napoléon liqueur,1,541
45.0,ml,lime juice,2,541
15.0,ml,orange juice,3,541
1.0,tbsp,sugar,4,541
,None,nectarine slice,5,541
45.0,ml,bourbon,0,542
15.0,ml,apricot brandy,1,542
30.0,ml,grapefruit juice,2,542
22.5,ml,lemon juice,3,542
,dash,angostura bitters,4,542
1.0,None,sugar,0,544
,dash,peychaud’s or angostura bitters,1,544
60.0,ml,bourbon,2,544
7.5,ml,herbsaint,3,544
22.5,ml,lemon juice,4,544
,None,lemon twist,5,544
45.0,ml,bourbon,0,547
22.5,ml,lime juice,1,547
1.0,tsp,sugar,2,547
,dash,grenadine,3,547
,None,orange twist,4,547
,None,lemon twist,5,547
45.0,ml,gin,0,548
15.0,ml,brandy,1,548
15.0,ml,peach liqueur,2,548
,dash,lime juice,3,548
150.0,ml,chilled ginger ale,4,548
45.0,ml,baileys irish cream,0,549
45.0,ml,frangelico,1,549
75.0,ml,vodka,0,550
15.0,ml,frangelico,1,550
,None,orange twist,2,550
30.0,ml,butterscotch schnapps,0,551
30.0,ml,jägermeister,1,551
30.0,ml,baileys irish cream,2,551
7.5,ml,pastis,3,551
15.0,ml,heavy cream,4,551
,None,freshly grated or ground nutmeg,5,551
60.0,ml,aejo tequila,0,552
22.5,ml,agave nectar,1,552
30.0,ml,heavy whipping cream,2,552
60.0,ml,milk,3,552
,None,oaxacan chocolate powder,4,552
,None,whipped cream.,5,552
,ml,scarlet ibis rum,0,554
,ml,cruzan black strap rum,1,554
,ml,dolin rouge vermouth,2,554
1.0,tsp,lazzaroni amaretto,3,554
1.0,dash,fee brothers whiskey barrel-aged bitters,4,554
60.0,ml,old overholt rye whiskey,0,555
22.5,ml,dolin dry vermouth,1,555
22.5,ml,campari,2,555
45.0,ml,rye,0,556
22.5,ml,dry vermouth,1,556
22.5,ml,campari,2,556
45.0,ml,rittenhouse 100 rye,0,557
22.5,ml,campari,1,557
22.5,ml,dolin dry vermouth,2,557
22.5,ml,lemon juice,3,557
45.0,ml,gold rum,0,559
15.0,ml,cranberry juice,1,559
30.0,ml,lime juice,2,559
,None,lime wedge,3,559
2.0,tsp,simple syrup,0,560
3.0,dash,angostura.,1,560
120.0,ml,whisky,2,560
4.0,dash,gum syrup,0,561
2.0,dash,bitters,1,561
1.0,None,wine-glass whiskey,2,561
22.5,ml,lemon juice,3,561
60.0,ml,wild turkey rye whiskey,0,562
1.0,None,sugar,1,562
2.0,dash,angostura bitters,2,562
45.0,ml,wild turkey rye,0,563
30.0,ml,lillet blanc,1,563
15.0,ml,lairds bonded apple brandy,2,563
7.5,ml,green chartreuse,3,563
3.0,dash,abbotts or angostura bitters,4,563
1.0,None,sugar,0,564
3.0,dash,angostura bitters,1,564
90.0,ml,bourbon or straight rye whiskey,2,564
1.0,tsp,sugar,0,565
2.0,dash,angostura bitters,1,565
2.0,None,orange slices,2,565
2.0,None,maraschino cherries,3,565
,None,water or soda water,4,565
60.0,ml,bourbon,5,565
1.0,None,sugar,0,566
2.0,dash,angostura bitters,1,566
1.0,None,glass rye or canadian club whisky,2,566
1.5,None,parts prohibition whiskey,0,567
0.25,None,parts rich simple syrup,1,567
,None,orange wedge,0,570
,None,sugar,1,570
90.0,ml,orange-flavored vodka,2,570
7.5,ml,lillet blanc drop of orange flower water,3,570
,None,orange peel spiral,4,570
,None,lemon wedge,0,571
,None,sugar,1,571
60.0,ml,gin,2,571
30.0,ml,crème de noyaux,3,571
15.0,ml,tuaca,4,571
15.0,ml,parfait amour,5,571
22.5,ml,lemon juice,6,571
45.0,ml,gin,0,572
30.0,ml,alizé de france passion fruit liqueur,1,572
7.5,ml,limoncello,2,572
,None,lemon twist,3,572
45.0,ml,citron vodka,0,574
45.0,ml,cointreau,1,574
30.0,ml,lime juice,2,574
2.0,dash,cranberry juice,3,574
,None,lemon twist,4,574
45.0,ml,gin,0,575
15.0,ml,dry vermouth,1,575
15.0,ml,sweet vermouth,2,575
1.0,tsp,white crème de menthe,3,575
,dash,angostura bitters,4,575
30.0,ml,london dry gin,0,576
30.0,ml,grapefruit juice,1,576
15.0,ml,st. germain elderflower liqueur,2,576
22.5,ml,lemon juice,3,576
30.0,ml,mezcal,0,577
30.0,ml,bourbon,1,577
,dash,angostura bitters,2,577
,dash,simple syrup,3,577
90.0,ml,blanco rum,0,578
15.0,ml,maraschino liqueur,1,578
45.0,ml,grapefruit juice,2,578
22.5,ml,lime juice,3,578
,None,lime wedge,4,578
45.0,ml,citron vodka,0,579
120.0,ml,passion fruit nectar,1,579
30.0,ml,lime juice,2,579
1.5,cup,"seeded, peeled, cubed papaya",3,579
8.0,None,mint leaves,4,579
,None,lime wheel,5,579
,None,papaya slice,6,579
,None,mint sprig,7,579
2.0,cup,cubed ripe papaya,0,580
180.0,ml,sweet-and-sour,1,580
180.0,ml,silver tequila,2,580
60.0,ml,damiana liqueur,3,580
4.0,None,lime wedges,4,580
20.0,ml,bourbon,0,581
20.0,ml,amaro nonino quintessentia,1,581
20.0,ml,aperol,2,581
22.5,ml,lemon juice,3,581
35.0,ml,gin,0,582
20.0,ml,apricot brandy,1,582
15.0,ml,orange juice,2,582
30.0,ml,gin,0,583
30.0,ml,crème de cassis,1,583
30.0,ml,noilly prat dry vermouth,2,583
7.5,ml,alizé de france passion fruit liqueur,0,585
60.0,ml,bombay sapphire gin,1,585
,None,lemon twist,2,585
60.0,ml,ginger-infused vodka,0,588
15.0,ml,chilled premium sake,1,588
,None,orange twist or thin slice of candied ginger,2,588
45.0,ml,vodka,0,589
22.5,ml,melon liqueur,1,589
30.0,ml,pineapple juice,2,589
,None,lime wedge,0,590
,None,sugar,1,590
45.0,ml,cachaça or light rum,2,590
60.0,ml,grapefruit juice,3,590
30.0,ml,keke beach lime liqueur,4,590
22.5,ml,lemon juice,5,590
1.0,tbsp,pomegranate syrup,6,590
,None,lime twist,7,590
60.0,ml,light rum,0,591
30.0,ml,lime juice,1,591
1.0,tbsp,sugar,2,591
120.0,ml,chilled club soda,3,591
,None,lime slice,4,591
,None,maraschino cherry,5,591
60.0,ml,gin,0,592
22.5,ml,orange curaao,1,592
15.0,ml,lime juice,2,592
1.0,dash,angostura bitters,3,592
1.0,dash,regan's orange bitters,4,592
45.0,ml,gin,0,594
15.0,ml,cointreau,1,594
22.5,ml,lime juice,2,594
2.0,dash,angostura bitters,3,594
60.0,ml,blended scotch shiskey,0,595
22.5,ml,lemon juice,1,595
11.25,ml,honey,2,595
11.25,ml,sweetened ginger juice,3,595
45.0,ml,white crème de cacao,0,596
30.0,ml,peppermint schnapps,1,596
30.0,ml,heavy cream,2,596
15.0,ml,water,0,597
0.5,tsp,sugar,1,597
2.0,dash,angostura bitters,2,597
60.0,ml,pernod,3,597
90.0,ml,pimm’s no. 1,0,598
120.0,ml,chilled club soda,1,598
,None,cucumber spear,2,598
,None,lemon wedge,3,598
60.0,ml,pimms no. 1 cup,0,599
22.5,ml,lemon juice,1,599
15.0,ml,simple syrup,2,599
3.0,None,cucumber slices,3,599
,None,muddle cucumber and simple syrup,4,599
22.5,ml,lemon juice,5,599
60.0,ml,pimms no. 1 cup,0,600
22.5,ml,lemon juice,1,600
22.5,ml,lemon juice,2,600
22.5,ml,lemon juice,3,600
,ml,simple syrup,4,600
120.0,ml,club soda,5,600
30.0,ml,white rum,0,601
90.0,ml,pineapple juice,1,601
30.0,ml,coconut milk,2,601
60.0,ml,"plantation ""stiggin's fancy"" pineapple rum",0,602
30.0,ml,lime juice,1,602
22.5,ml,sugar,2,602
45.0,ml,"plantation ""stiggin's fancy"" pineapple rum",0,603
22.5,ml,100 proof rhum agricole,1,603
22.5,ml,lime juice,2,603
15.0,ml,simple syrup,3,603
45.0,ml,light rum,0,604
60.0,ml,grapefruit juice,1,604
30.0,ml,lime juice,2,604
1.0,tsp,sugar,3,604
,dash,grenadine,4,604
30.0,ml,blended whiskey,0,605
15.0,ml,crème de noyaux,1,605
15.0,ml,amaretto,2,605
15.0,ml,kirsch,3,605
22.5,ml,lemon juice,4,605
,None,lemon wedge,5,605
30.0,ml,vodka,0,606
30.0,ml,peach schnapps,1,606
60.0,ml,cranberry juice,2,606
60.0,ml,orange juice,3,606
,None,lime wedge,4,606
45.0,ml,vodka,0,608
15.0,ml,triple sec,1,608
30.0,ml,cranberry juice,2,608
22.5,ml,lemon juice,3,608
15.0,ml,lime juice,4,608
150.0,ml,chilled 7-up,5,608
,None,lemon wedge,6,608
60.0,ml,good-quality gin,0,609
15.0,ml,guava nectar,1,609
15.0,ml,orange juice,2,609
,None,orange twist,3,609
45.0,ml,gin,0,610
22.5,ml,mandarine napoléon,1,610
45.0,ml,pink  grapefruit juice,2,610
,None,lemon twist,3,610
30.0,ml,white crème de cacao,0,611
30.0,ml,crème de noyaux,1,611
30.0,ml,heavy cream,2,611
45.0,ml,pisco,0,612
22.5,ml,lemon juice,1,612
20.0,ml,sugar,2,612
1.0,None,raw egg white,3,612
60.0,ml,puerto rican light rum,0,613
180.0,ml,pineapple juice,1,613
60.0,ml,coconut cream,2,613
,None,pineapple spear,3,613
,None,maraschino cherry,4,613
60.0,ml,silver rum,0,614
30.0,ml,aliz de france passion fruit liqueur,1,614
,cup,diced pineapple,2,614
30.0,ml,coconut cream,3,614
30.0,ml,mango juice or nectar,4,614
,ml,lime juice,5,614
1.0,None,pineapple slice,6,614
1.0,None,mango slice,7,614
,None,shaved coconut,8,614
60.0,ml,dark rum,0,615
,dash,cointreau,1,615
45.0,ml,orange juice,2,615
45.0,ml,pineapple juice,3,615
15.0,ml,lime juice,4,615
15.0,ml,simple syrup,5,615
,dash,grenadine,6,615
,None,orange slice,7,615
,None,maraschino cherry,8,615
45.0,ml,dark rum,9,615
35.0,ml,orange juice,10,615
35.0,ml,pineapple juice,11,615
22.5,ml,lemon juice,12,615
10.0,ml,grenadine,13,615
10.0,ml,sugar,14,615
4.0,dash,angostura bitters,15,615
45.0,ml,dark rum,0,616
35.0,ml,orange juice,1,616
35.0,ml,pineapple juice,2,616
22.5,ml,lemon juice,3,616
10.0,ml,grenadine,4,616
10.0,ml,sugar,5,616
4.0,dash,angostura bitters,6,616
45.0,ml,blended whiskey,0,617
15.0,ml,pear brandy,1,617
75.0,ml,grapefruit juice,2,617
120.0,ml,chilled club soda,3,617
15.0,ml,brandy,0,619
45.0,ml,red port,1,619
10.0,ml,egg yolk,2,619
,None,pousse-café #1,0,620
7.5,ml,grenadine,1,620
7.5,ml,yellow chartreuse,2,620
7.5,ml,crème de cassis,3,620
7.5,ml,white crème de menthe,4,620
7.5,ml,green chartreuse,5,620
7.5,ml,brandy,6,620
,None,lemon twist,0,621
60.0,ml,canadian blended whisky,1,621
15.0,ml,bénédictine,2,621
15.0,ml,sweet vermouth,3,621
2.0,dash,angostura bitters,4,621
45.0,ml,light rum,0,623
15.0,ml,dry vermouth,1,623
15.0,ml,sweet vermouth,2,623
7.5,ml,triple sec,3,623
,None,orange twist,4,623
,None,lime wedge,0,624
,None,sugar,1,624
45.0,ml,silver tequila,2,624
30.0,ml,tuaca,3,624
30.0,ml,prickly pear juice,4,624
30.0,ml,lime juice,5,624
,None,lime peel spiral,6,624
45.0,ml,scotch,0,625
15.0,ml,lillet blanc,1,625
7.5,ml,drambuie,2,625
,None,orange slice,3,625
60.0,ml,vodka,0,626
90.0,ml,grapefruit juice,1,626
90.0,ml,chilled purple grape juice,2,626
45.0,ml,bénédictine,0,627
22.5,ml,dry vermouth,1,627
22.5,ml,lemon juice,2,627
,None,lemon twist,3,627
30.0,ml,lime juice,0,628
15.0,ml,sugar,1,628
6.0,None,mint leaves,2,628
90.0,ml,demerara rum,3,628
90.0,ml,demerara rum,0,630
22.5,ml,"lime juice, plus the spent lime half",1,630
15.0,ml,rich demerara syrup,2,630
3.0,dash,angostura bitters,3,630
1.0,None,bunch spearmint,4,630
,None,add bitters,5,630
,None,garnish with large bouquet of spearmint,6,630
60.0,ml,beefeater gin,0,631
22.5,ml,heavy cream,1,631
22.5,ml,simple syrup,2,631
15.0,ml,lime juice,3,631
22.5,ml,lemon juice,4,631
5.0,drop,marivani orange rlower water,5,631
1.0,None,egg white,6,631
22.5,ml,lemon juice,0,632
0.5,tbsp,sugar,1,632
1.0,None,egg white,2,632
60.0,ml,dry gin,3,632
0.5,tsp,fleur dorange,4,632
1.0,tbsp,sweet cream,5,632
1.0,tbsp,sugar,0,633
4.0,drop,orange flower water,1,633
,None,juice of 1/2 lime,2,633
22.5,ml,lemon juice,3,633
1.0,None,jigger old tom gin,4,633
1.0,None,egg white,5,633
0.5,None,glass crushed ice,6,633
2.0,tbsp,rich milk or cream,7,633
30.0,ml,seltzer,8,633
45.0,ml,gin,0,634
15.0,ml,lime juice,1,634
22.5,ml,lemon juice,2,634
30.0,ml,sugar,3,634
60.0,ml,cream,4,634
1.0,None,egg white,5,634
3.0,dash,orange flower water,6,634
2.0,drop,vanilla extract,7,634
,None,soda water,8,634
1.0,tbsp,sugar,0,635
4.0,drop,orange flower water,1,635
,None,juice of 1/2 lime,2,635
22.5,ml,lemon juice,3,635
1.0,None,jigger old tom gin,4,635
1.0,None,egg white,5,635
0.5,None,glass crushed ice,6,635
2.0,tbsp,rich milk or cream,7,635
30.0,ml,seltzer,8,635
,None,longdrink,0,636
45.0,ml,gin,1,636
15.0,ml,lime juice,2,636
22.5,ml,lemon juice,3,636
30.0,ml,sugar,4,636
60.0,ml,cream,5,636
1.0,None,egg white,6,636
3.0,dash,orange flower water,7,636
2.0,drop,vanilla extract,8,636
,None,soda water,9,636
22.5,ml,lemon juice,0,637
0.5,tbsp,sugar,1,637
1.0,None,egg white,2,637
60.0,ml,dry gin,3,637
0.5,tsp,fleur dorange,4,637
1.0,tbsp,sweet cream,5,637
60.0,ml,beefeater gin,0,638
22.5,ml,heavy cream,1,638
22.5,ml,simple syrup,2,638
15.0,ml,lime juice,3,638
22.5,ml,lemon juice,4,638
5.0,drop,marivani orange rlower water,5,638
1.0,None,egg white,6,638
0.25,cup,raspberries,0,640
6.0,None,mint leaves,1,640
60.0,ml,vodka,2,640
30.0,ml,crème de framboise,3,640
60.0,ml,rye,0,641
22.5,ml,lemon juice,1,641
15.0,ml,simple syrup,2,641
15.0,ml,egg white,3,641
3.0,drop,absinthe,0,642
45.0,ml,whiskey,1,642
22.5,ml,lemon juice,2,642
15.0,ml,simple syrup,3,642
1.0,None,egg white,4,642
50.0,ml,rye,0,643
22.5,ml,lemon juice,1,643
20.0,ml,simple,2,643
1.0,None,egg white,3,643
60.0,ml,rittenhouse bonded rye whiskey,0,644
22.5,ml,lemon juice,1,644
22.5,ml,simple syrup,2,644
1.0,None,egg white,3,644
4.0,None,glasses rye whisky,0,645
2.0,None,egg whites,1,645
22.5,ml,lemon juice,2,645
,None,a few dashes absinthe,3,645
60.0,ml,rye whiskey,0,646
22.5,ml,lemon juice,1,646
15.0,ml,grade b maple syrup,2,646
2.0,dash,peychaud's bitters,3,646
15.0,ml,egg whites,4,646
22.5,ml,lemon juice,5,646
60.0,ml,rye whiskey,0,647
22.5,ml,sweet vermouth,1,647
15.0,ml,cherry heering,2,647
1.0,tsp,absinthe,3,647
45.0,ml,gin,0,648
15.0,ml,kirsch,1,648
15.0,ml,campari,2,648
,None,lemon twist,3,648
60.0,ml,bulleit bourbon,0,649
15.0,ml,tia maria coffee liqueur,1,649
2.0,dash,orange bitters,2,649
2.0,None,parts scotch,0,651
1.0,None,part vermouth,1,651
1.0,dash,angostura,2,651
45.0,ml,scotch whiskey,0,653
45.0,ml,italian vermouth,1,653
2.0,dash,bitters,2,653
22.5,ml,lemon juice,3,653
75.0,ml,famous grouse blended scotch whisky,0,654
0.75,None,dolin sweet vermouth,1,654
2.0,dash,angostura orange bitters,2,654
75.0,ml,scotch,0,655
30.0,ml,sweet vermouth,1,655
2.0,dash,angostura bitters,2,655
60.0,ml,scotch,0,656
30.0,ml,sweet vermouth,1,656
60.0,ml,compass box asyla scotch,0,657
22.5,ml,carpano antica formula vermouth,1,657
2.0,dash,angostura bitters,2,657
20.0,ml,kirsch,0,659
40.0,ml,dry vermouth,1,659
3.0,dash,strawberry syrup,2,659
75.0,ml,good-quality gin,0,660
,dash,cointreau,1,660
,dash,rose water,2,660
3.0,None,rose petals,3,660
30.0,ml,tequila,0,661
15.0,ml,campari,1,661
15.0,ml,dry vermouth,2,661
15.0,ml,sweet vermouth,3,661
,None,lemon twist,4,661
60.0,ml,mount gay eclipse,0,662
30.0,ml,lime juice,1,662
15.0,ml,cointreau,2,662
15.0,ml,falernum,3,662
1.0,tbsp,99 bananas liqueur,0,664
60.0,ml,vanilla-infused rum,1,664
,None,half a vanilla bean,2,664
1.0,None,part grenadine,0,665
22.5,ml,lemon juice,1,665
4.0,None,parts gin,2,665
4.0,None,parts apple brandy,3,665
0.5,None,egg white,4,665
30.0,ml,gin,0,667
22.5,ml,applejack,1,667
22.5,ml,lime juice,2,667
22.5,ml,grenadine,3,667
45.0,ml,vodka,0,668
15.0,ml,cranberry juice,1,668
15.0,ml,blue curaçao,2,668
,None,lemon twist,3,668
60.0,ml,gold tequila,0,669
45.0,ml,cranberry juice,1,669
30.0,ml,triple sec or cointreau,2,669
15.0,ml,lime juice,3,669
45.0,ml,light rum,0,671
15.0,ml,cointreau,1,671
15.0,ml,lime juice,2,671
15.0,ml,simple syrup,3,671
,None,mint sprig,4,671
60.0,ml,light rum,0,672
90.0,ml,cranberry juice,1,672
30.0,ml,pineapple juice,2,672
75.0,ml,light rum,0,673
180.0,ml,chilled ginger ale,1,673
,None,lemon twist,2,673
75.0,ml,dark rum,0,674
180.0,ml,chilled ginger ale,1,674
,None,lemon twist,2,674
60.0,ml,el dorado 12 year old rum,0,675
30.0,ml,sweet vermouth,1,675
1.0,dash,regans orange bitters,2,675
1.0,dash,angostura bitters,3,675
60.0,ml,dark rum,0,676
15.0,ml,cointreau,1,676
15.0,ml,ruby port,2,676
,None,freshly grated or ground nutmeg,3,676
60.0,ml,dark rum,0,677
22.5,ml,lemon juice,1,677
15.0,ml,triple sec,2,677
180.0,ml,chilled ginger ale,3,677
,None,lemon wedge,4,677
60.0,ml,dark rum,0,678
120.0,ml,chilled tonic water,1,678
,None,lime wedge,2,678
30.0,ml,vodka,0,679
7.5,ml,brown crème de cacao,1,679
45.0,ml,heavy cream,2,679
1.0,tsp,sugar,3,679
22.5,ml,frangelico,0,682
22.5,ml,irish cream liqueur,1,682
22.5,ml,vodka,2,682
25.0,ml,vodka,0,683
22.5,ml,lemon juice,1,683
15.0,ml,crme de cassis,2,683
10.0,ml,sugar,3,683
45.0,ml,scotch whisky,0,684
25.0,ml,drambuie,1,684
45.0,ml,scotch,0,685
30.0,ml,drambuie,1,685
,None,lemon twist,2,685
0,None,,3,685
45.0,ml,scotch whisky,4,685
25.0,ml,drambuie,5,685
60.0,ml,vodka,0,687
15.0,ml,dry sake,1,687
1.0,tsp,plum wine,2,687
,None,lemon wedge,0,688
,None,kosher salt,1,688
60.0,ml,silver tequila,2,688
180.0,ml,grapefruit juice,3,688
60.0,ml,sloe gin,0,689
30.0,ml,dry vermouth,1,689
30.0,ml,sweet vermouth,2,689
,dash,peychaud’s bitters,3,689
,None,maraschino cherry,4,689
22.5,ml,lemon juice,0,691
15.0,ml,passion fruit syrup,1,691
7.5,ml,falernum,2,691
7.5,ml,orgeat,3,691
37.5,ml,gin,4,691
240.0,ml,crushed ice,5,691
60.0,ml,rittenhouse bonded rye whiskey,0,693
3.0,dash,peychauds bitters,1,693
2.0,dash,angostura bitters,2,693
1.0,None,sugar,3,693
1.0,tsp,sugar,0,694
3.0,dash,peychaud bitters,1,694
2.0,None,5 oz. whisky,2,694
30.0,ml,vs cognac,0,695
30.0,ml,rye whiskey,1,695
15.0,ml,simple syrup,2,695
2.0,dash,peychauds bitters,3,695
2.0,dash,angostura bitters,4,695
90.0,ml,straight rye whiskey,0,696
22.5,ml,simple syrup,1,696
50.0,ml,cognac,0,697
10.0,ml,absinthe,1,697
1.0,None,sugar,2,697
2.0,dash,peychauds bitters,3,697
1.0,None,sugar,0,698
1.0,dash,angostura or peychauds bitters,1,698
60.0,ml,glass rye or canadian whisky,2,698
0.5,tsp,sugar,0,700
60.0,ml,whiskey,1,700
2.0,dash,peychauds bitters,2,700
1.0,None,small barspoonful gum syrup,0,701
3.0,drop,selner bitters,1,701
1.0,None,jigger sazerac brandy,2,701
60.0,ml,southern comfort,0,702
60.0,ml,cranberry juice,1,702
15.0,ml,lime juice,2,702
22.5,ml,lemon juice,3,702
1.0,tsp,sugar,4,702
60.0,ml,bourbon or straight rye whiskey,0,703
30.0,ml,dry vermouth,1,703
22.5,ml,lemon juice,2,703
7.5,ml,grenadine,3,703
,None,orange bitters to taste,4,703
45.0,ml,rye whiskey,0,704
30.0,ml,dry vermouth,1,704
22.5,ml,lemon juice,2,704
22.5,ml,grenadine,3,704
60.0,ml,light or gold rum,0,706
15.0,ml,brandy,1,706
15.0,ml,dry vermouth,2,706
45.0,ml,orange juice,3,706
22.5,ml,lemon juice,4,706
15.0,ml,orgeat syrup,5,706
,None,pineapple spear,6,706
,None,maraschino cherry,7,706
,None,edible flower,8,706
60.0,ml,scotch,0,709
,None,lemon twist,1,709
60.0,ml,scotch,0,711
15.0,ml,port,1,711
15.0,ml,drambuie,2,711
,None,freshly grated or ground nutmeg,3,711
60.0,ml,scotch,0,713
22.5,ml,lemon juice,1,713
22.5,ml,kahlúa,0,714
22.5,ml,irish cream liqueur,1,714
22.5,ml,amaretto,2,714
22.5,ml,vodka,3,714
50.0,ml,vodka,0,715
100.0,ml,orange juice,1,715
45.0,ml,vodka,0,716
90.0,ml,grapefruit juice,1,716
60.0,ml,cranberry juice,2,716
,None,lime wedge,3,716
40.0,ml,vodka,0,717
120.0,ml,cranberry juice,1,717
30.0,ml,grapefruit juice,2,717
75.0,ml,seagram’s 7 crown whiskey,0,718
120.0,ml,chilled 7-up,1,718
,None,lemon twist,2,718
45.0,ml,gin,0,719
15.0,ml,sherry,1,719
15.0,ml,orange juice,2,719
22.5,ml,lemon juice,3,719
2.0,tsp,sugar,4,719
40.0,ml,vodka,0,720
20.0,ml,peach schnapps,1,720
40.0,ml,cranberry juice,2,720
40.0,ml,orange juice,3,720
22.5,ml,genever,0,721
22.5,ml,st. germain,1,721
22.5,ml,aperol,2,721
22.5,ml,lemon juice,3,721
30.0,ml,tequila,0,722
30.0,ml,melon liqueur,1,722
120.0,ml,grapefruit juice,2,722
45.0,ml,irish whiskey,0,723
22.5,ml,crème de menthe,1,723
60.0,ml,heavy cream,2,723
,None,maraschino cherry,3,723
2.0,None,pineapple wedges,0,724
2.0,None,orange slices,1,724
2.0,None,lemon wedge,2,724
15.0,ml,maraschino liqueur,3,724
90.0,ml,medium sherry,4,724
22.5,ml,lemon juice,5,724
60.0,ml,orange juice,6,724
22.5,ml,lemon juice,7,724
,None,add sherry and juices,8,724
120.0,ml,sherry,0,725
1.0,tbsp,sugar,1,725
3.0,None,orange slices,2,725
120.0,ml,lustau amontillado sherry,0,726
15.0,ml,cane syrup,1,726
2.0,None,orange slices,2,726
60.0,ml,gold tequila,0,728
15.0,ml,apricot brandy,1,728
45.0,ml,lime juice,2,728
90.0,ml,grapefruit juice,3,728
7.5,ml,maraschino cherry juice,4,728
,None,lime wedge,5,728
50.0,ml,cognac,0,729
20.0,ml,triple sec,1,729
22.5,ml,lemon juice,2,729
60.0,ml,remy martin vsop cognac,0,730
22.5,ml,cointreau,1,730
22.5,ml,lemon juice,2,730
0.25,None,simple syrup,3,730
45.0,ml,tequila,0,732
45.0,ml,white crème de cacao,1,732
30.0,ml,heavy cream,2,732
7.5,ml,chambord,3,732
,pinch,cinnamon,4,732
45.0,ml,gin,0,733
22.5,ml,kümmel,1,733
22.5,ml,lemon juice,2,733
,None,lemon twist,3,733
30.0,ml,gin,0,735
15.0,ml,cherry liqueur,1,735
7.5,ml,cointreau,2,735
7.5,ml,dom bndictine,3,735
120.0,ml,pineapple juice,4,735
15.0,ml,lime juice,5,735
10.0,ml,grenadine,6,735
1.0,dash,angostura bitters,7,735
60.0,ml,melon liqueur,0,736
180.0,ml,cranberry juice,1,736
,None,lemon twist,2,736
45.0,ml,baileys irish cream,0,737
45.0,ml,sambuca,1,737
1.0,tbsp,sugar,0,738
22.5,ml,lemon juice,1,738
1.5,None,jiggers gin,2,738
30.0,ml,plymouth sloe gin,0,739
30.0,ml,plymouth gin,1,739
22.5,ml,lemon juice,2,739
7.5,ml,simple syrup,3,739
,None,add 3 oz. club soda,4,739
75.0,ml,sloe gin,0,740
22.5,ml,lemon juice,1,740
15.0,ml,simple syrup,2,740
,None,club soda,3,740
1.0,tsp,sugar,0,742
